DateTime,GroupID,RoomTemperatureDegF,BulbTemperatureDegF,TestNumber
4/6/2016 19:13,D,,89.54,1
4/6/2016 19:13,D,,89.98,1
4/6/2016 19:13,T,75.21,0,0
4/6/2016 19:13,D,,88.04,1
4/6/2016 19:13,D,,86.07,1
4/6/2016 19:14,D,,84.75,1
4/6/2016 19:14,D,,86.2,1
4/6/2016 19:14,D,,87.43,1
4/6/2016 19:14,T,75.21,0,0
4/6/2016 19:14,D,,88.31,1
4/6/2016 19:14,D,,89.1,1
4/6/2016 19:14,D,,89.71,1
4/6/2016 19:15,D,,89.98,1
4/6/2016 19:15,D,,88.04,1
4/6/2016 19:15,D,,86.2,1
4/6/2016 19:15,T,75.21,0,0
4/6/2016 19:15,D,,84.57,1
4/6/2016 19:15,D,,85.98,1
4/6/2016 19:15,D,,87.78,1
4/6/2016 19:16,D,,88.88,1
4/6/2016 19:16,D,,89.98,1
4/6/2016 19:16,D,,88.7,1
4/6/2016 19:16,T,75.21,0,0
4/6/2016 19:16,D,,86.55,1
4/6/2016 19:16,D,,84.88,1
4/6/2016 19:16,D,,85.67,1
4/6/2016 19:17,D,,87.16,1
4/6/2016 19:17,D,,88.22,1
4/6/2016 19:17,D,,89.36,1
4/6/2016 19:17,T,75.21,0,0
4/6/2016 19:17,D,,89.41,1
4/6/2016 19:17,D,,89.98,1
4/6/2016 19:17,D,,88.04,1
4/6/2016 19:18,D,,85.67,1
4/6/2016 19:18,D,,84.7,1
4/6/2016 19:18,D,,86.51,1
4/6/2016 19:18,T,75.21,0,0
4/6/2016 19:18,D,,87.43,1
4/6/2016 19:18,D,,88.44,1
4/6/2016 19:18,D,,88.88,1
4/6/2016 19:19,D,,89.63,1
4/6/2016 19:19,D,,89.71,1
4/6/2016 19:19,D,,87.21,1
4/6/2016 19:19,T,75.21,0,0
4/6/2016 19:19,D,,85.14,1
4/6/2016 19:19,D,,85.36,1
4/6/2016 19:19,D,,86.55,1
4/6/2016 19:20,D,,87.74,1
4/6/2016 19:20,D,,88.84,1
4/6/2016 19:20,D,,89.41,1
4/6/2016 19:20,T,75.21,0,0
4/6/2016 19:20,D,,90.15,1
4/6/2016 19:20,D,,88.18,1
4/6/2016 19:20,D,,85.67,1
4/6/2016 19:21,D,,84.75,1
4/6/2016 19:21,D,,86.2,1
4/6/2016 19:21,D,,87.65,1
4/6/2016 19:21,T,75.21,0,0
4/6/2016 19:21,D,,88.7,1
4/6/2016 19:21,D,,89.41,1
4/6/2016 19:21,D,,89.93,1
4/6/2016 19:22,D,,88.92,1
4/6/2016 19:22,D,,86.29,1
4/6/2016 19:22,D,,84.79,1
4/6/2016 19:22,T,75.21,0,0
4/6/2016 19:22,D,,86.24,1
4/6/2016 19:22,D,,87.56,1
4/6/2016 19:22,D,,88.75,1
4/6/2016 19:23,D,,89.98,1
4/6/2016 19:23,D,,88.66,1
4/6/2016 19:23,D,,85.89,1
4/6/2016 19:23,T,75.21,0,0
4/6/2016 19:23,D,,84.92,1
4/6/2016 19:23,D,,86.46,1
4/6/2016 19:23,D,,87.56,1
4/6/2016 19:24,D,,88.92,1
4/6/2016 19:24,D,,88.97,1
4/6/2016 19:24,D,,88.66,1
4/6/2016 19:24,T,75.21,0,0
4/6/2016 19:24,D,,88.66,1
4/6/2016 19:24,D,,88.97,1
4/6/2016 19:24,D,,88.97,1
4/6/2016 19:25,D,,89.41,1
4/6/2016 19:25,D,,89.71,1
4/6/2016 19:25,D,,89.76,1
4/6/2016 19:25,T,75.21,0,0
4/6/2016 19:25,D,,89.19,1
4/6/2016 19:25,D,,86.86,1
4/6/2016 19:25,D,,85.01,1
4/6/2016 19:26,D,,85.36,1
4/6/2016 19:26,D,,86.86,1
4/6/2016 19:26,D,,87.74,1
4/6/2016 19:26,T,75.21,0,0
4/6/2016 19:26,D,,88.31,1
4/6/2016 19:26,D,,89.27,1
4/6/2016 19:26,D,,89.76,1
4/6/2016 19:27,D,,89.98,1
4/6/2016 19:27,D,,88.22,1
4/6/2016 19:27,D,,85.98,1
4/6/2016 19:27,T,75.21,0,0
4/6/2016 19:27,D,,84.79,1
4/6/2016 19:27,D,,85.89,1
4/6/2016 19:27,D,,86.68,1
4/6/2016 19:28,D,,87.52,1
4/6/2016 19:28,D,,88.4,1
4/6/2016 19:28,D,,88.97,1
4/6/2016 19:28,T,75.21,0,0
4/6/2016 19:28,D,,89.49,1
4/6/2016 19:28,D,,89.76,1
4/6/2016 19:28,D,,89.85,1
4/6/2016 19:29,D,,89.85,1
4/6/2016 19:29,D,,89.85,1
4/6/2016 19:29,D,,89.85,1
4/6/2016 19:29,T,75.21,0,0
4/6/2016 19:29,D,,89.85,1
4/6/2016 19:29,D,,90.29,1
4/6/2016 19:29,D,,88.18,1
4/6/2016 19:30,D,,85.89,1
4/6/2016 19:30,D,,84.35,1
4/6/2016 19:30,D,,85.67,1
4/6/2016 19:30,T,75.21,0,0
4/6/2016 19:30,D,,86.99,1
4/6/2016 19:30,D,,87.82,1
4/6/2016 19:30,D,,88.75,1
4/6/2016 19:31,D,,89.63,1
4/6/2016 19:31,D,,89.41,1
4/6/2016 19:31,D,,87.34,1
4/6/2016 19:31,T,75.21,0,0
4/6/2016 19:31,D,,85.89,1
4/6/2016 19:31,D,,84.57,1
4/6/2016 19:31,D,,86.29,1
4/6/2016 19:32,D,,87.82,1
4/6/2016 19:32,D,,89.19,1
4/6/2016 19:32,D,,90.07,1
4/6/2016 19:32,T,75.47,0,0
4/6/2016 19:32,D,,88.09,1
4/6/2016 19:32,D,,86.55,1
4/6/2016 19:32,D,,85.19,1
4/6/2016 19:33,D,,85.23,1
4/6/2016 19:33,D,,87.16,1
4/6/2016 19:33,D,,88.22,1
4/6/2016 19:33,T,75.74,0,0
4/6/2016 19:33,D,,88.88,1
4/6/2016 19:33,D,,89.8,1
4/6/2016 19:33,D,,89.41,1
4/6/2016 19:34,D,,87.96,1
4/6/2016 19:34,D,,86.33,1
4/6/2016 19:34,D,,85.1,1
4/6/2016 19:34,T,75.74,0,0
4/6/2016 19:34,D,,85.76,1
4/6/2016 19:34,D,,87.74,1
4/6/2016 19:34,D,,88.97,1
4/6/2016 19:35,D,,90.07,1
4/6/2016 19:35,D,,88.62,1
4/6/2016 19:35,D,,86.68,1
4/6/2016 19:35,T,75.74,0,0
4/6/2016 19:35,D,,85.19,1
4/6/2016 19:35,D,,85.45,1
4/6/2016 19:36,D,,87.38,1
4/6/2016 19:36,D,,88.84,1
4/6/2016 19:36,D,,89.76,1
4/6/2016 19:36,D,,89.63,1
4/6/2016 19:36,T,75.74,0,0
4/6/2016 19:36,D,,87.6,1
4/6/2016 19:36,D,,86.07,1
4/6/2016 19:37,D,,84.7,1
4/6/2016 19:37,D,,86.11,1
4/6/2016 19:37,D,,87.56,1
4/6/2016 19:37,D,,89.1,1
4/6/2016 19:37,T,76,0,0
4/6/2016 19:37,D,,89.71,1
4/6/2016 19:37,D,,89.8,1
4/6/2016 19:38,D,,88.09,1
4/6/2016 19:38,D,,86.07,1
4/6/2016 19:38,D,,84.88,1
4/6/2016 19:38,D,,86.55,1
4/6/2016 19:38,T,76,0,0
4/6/2016 19:38,D,,88.4,1
4/6/2016 19:38,D,,89.8,1
4/6/2016 19:39,D,,89.54,1
4/6/2016 19:39,D,,87.56,1
4/6/2016 19:39,D,,86.33,1
4/6/2016 19:39,D,,85.19,1
4/6/2016 19:39,T,76,0,0
4/6/2016 19:39,D,,85.63,1
4/6/2016 19:39,D,,87.52,1
4/6/2016 19:40,D,,89.14,1
4/6/2016 19:40,D,,90.15,1
4/6/2016 19:40,D,,88.48,1
4/6/2016 19:40,D,,86.86,1
4/6/2016 19:40,T,76.31,0,0
4/6/2016 19:40,D,,85.45,1
4/6/2016 19:40,D,,85.01,1
4/6/2016 19:41,D,,87.21,1
4/6/2016 19:41,D,,88.66,1
4/6/2016 19:41,D,,89.85,1
4/6/2016 19:41,D,,89.19,1
4/6/2016 19:41,T,76.31,0,0
4/6/2016 19:41,D,,87.21,1
4/6/2016 19:41,D,,85.89,1
4/6/2016 19:42,D,,84.92,1
4/6/2016 19:42,D,,86.73,1
4/6/2016 19:42,D,,88.18,1
4/6/2016 19:42,D,,89.36,1
4/6/2016 19:42,T,76.4,0,0
4/6/2016 19:42,D,,90.15,1
4/6/2016 19:42,D,,88.44,1
4/6/2016 19:43,D,,86.68,1
4/6/2016 19:43,D,,85.14,1
4/6/2016 19:43,D,,85.76,1
4/6/2016 19:43,D,,87.96,1
4/6/2016 19:43,T,76.44,0,0
4/6/2016 19:43,D,,89.49,1
4/6/2016 19:43,D,,90.07,1
4/6/2016 19:44,D,,87.96,1
4/6/2016 19:44,D,,86.46,1
4/6/2016 19:44,D,,85.19,1
4/6/2016 19:44,D,,85.01,1
4/6/2016 19:44,T,76.44,0,0
4/6/2016 19:44,D,,87.3,1
4/6/2016 19:44,D,,88.53,1
4/6/2016 19:45,D,,89.85,1
4/6/2016 19:45,D,,89.05,1
4/6/2016 19:45,D,,87.21,1
4/6/2016 19:45,D,,85.85,1
4/6/2016 19:45,T,76.44,0,0
4/6/2016 19:45,D,,84.79,1
4/6/2016 19:45,D,,86.51,1
4/6/2016 19:46,D,,88.31,1
4/6/2016 19:46,D,,89.49,1
4/6/2016 19:46,D,,89.98,1
4/6/2016 19:46,D,,87.78,1
4/6/2016 19:46,T,76.44,0,0
4/6/2016 19:46,D,,86.11,1
4/6/2016 19:46,D,,84.79,1
4/6/2016 19:47,D,,86.29,1
4/6/2016 19:47,D,,87.96,1
4/6/2016 19:47,D,,89.41,1
4/6/2016 19:47,D,,89.85,1
4/6/2016 19:47,T,76.44,0,0
4/6/2016 19:47,D,,87.56,1
4/6/2016 19:47,D,,86.24,1
4/6/2016 19:48,D,,84.88,1
4/6/2016 19:48,D,,86.02,1
4/6/2016 19:48,D,,87.56,1
4/6/2016 19:48,D,,88.84,1
4/6/2016 19:48,T,76.53,0,0
4/6/2016 19:48,D,,90.02,1
4/6/2016 19:48,D,,88.66,1
4/6/2016 19:49,D,,86.99,1
4/6/2016 19:49,D,,85.45,1
4/6/2016 19:49,D,,85.67,1
4/6/2016 19:49,D,,87.6,1
4/6/2016 19:49,T,76.53,0,0
4/6/2016 19:49,D,,88.84,1
4/6/2016 19:49,D,,89.71,1
4/6/2016 19:50,D,,89.36,1
4/6/2016 19:50,D,,87.43,1
4/6/2016 19:50,D,,86.02,1
4/6/2016 19:50,D,,84.7,1
4/6/2016 19:50,T,76.53,0,0
4/6/2016 19:50,D,,86.02,1
4/6/2016 19:50,D,,88,1
4/6/2016 19:51,D,,89.27,1
4/6/2016 19:51,D,,90.24,1
4/6/2016 19:51,D,,88.88,1
4/6/2016 19:51,D,,87.34,1
4/6/2016 19:51,T,76.53,0,0
4/6/2016 19:51,D,,85.89,1
4/6/2016 19:51,D,,84.79,1
4/6/2016 19:52,D,,86.77,1
4/6/2016 19:52,D,,88.31,1
4/6/2016 19:52,D,,89.41,1
4/6/2016 19:52,D,,90.2,1
4/6/2016 19:52,T,76.53,0,0
4/6/2016 19:52,D,,88.31,1
4/6/2016 19:52,D,,86.68,1
4/6/2016 19:53,D,,85.45,1
4/6/2016 19:53,D,,85.14,1
4/6/2016 19:53,D,,87.12,1
4/6/2016 19:53,D,,88.7,1
4/6/2016 19:53,T,76.53,0,0
4/6/2016 19:53,D,,90.24,1
4/6/2016 19:53,D,,88.53,1
4/6/2016 19:54,D,,86.95,1
4/6/2016 19:54,D,,85.67,1
4/6/2016 19:54,D,,84.79,1
4/6/2016 19:54,D,,86.33,1
4/6/2016 19:54,T,76.53,0,0
4/6/2016 19:54,D,,87.96,1
4/6/2016 19:54,D,,89.41,1
4/6/2016 19:55,D,,89.49,1
4/6/2016 19:55,D,,87.52,1
4/6/2016 19:55,D,,86.24,1
4/6/2016 19:55,D,,84.88,1
4/6/2016 19:55,T,76.53,0,0
4/6/2016 19:55,D,,86.24,1
4/6/2016 19:55,D,,88,1
4/6/2016 19:56,D,,89.19,1
4/6/2016 19:56,D,,90.07,1
4/6/2016 19:56,D,,88.26,1
4/6/2016 19:56,D,,86.46,1
4/6/2016 19:56,T,76.57,0,0
4/6/2016 19:56,D,,85.23,1
4/6/2016 19:56,D,,85.41,1
4/6/2016 19:57,D,,87.52,1
4/6/2016 19:57,D,,89.14,1
4/6/2016 19:57,D,,90.07,1
4/6/2016 19:57,D,,88.53,1
4/6/2016 19:57,T,76.57,0,0
4/6/2016 19:57,D,,86.9,1
4/6/2016 19:57,D,,85.67,1
4/6/2016 19:58,D,,84.79,1
4/6/2016 19:58,D,,86.55,1
4/6/2016 19:58,D,,88.26,1
4/6/2016 19:58,T,76.57,0,0
4/6/2016 19:58,D,,89.85,1
4/6/2016 19:58,D,,89.19,1
4/6/2016 19:58,D,,87.21,1
4/6/2016 19:59,D,,85.98,1
4/6/2016 19:59,D,,84.79,1
4/6/2016 19:59,D,,86.33,1
4/6/2016 19:59,T,76.57,0,0
4/6/2016 19:59,D,,88.22,1
4/6/2016 19:59,D,,89.58,1
4/6/2016 19:59,D,,89.54,1
4/6/2016 20:00,D,,87.34,1
4/6/2016 20:00,D,,85.67,1
4/6/2016 20:00,D,,84.66,1
4/6/2016 20:00,T,76.57,0,0
4/6/2016 20:00,D,,86.55,1
4/6/2016 20:00,D,,88.22,1
4/6/2016 20:00,D,,89.54,1
4/6/2016 20:01,D,,89.93,1
4/6/2016 20:01,D,,87.82,1
4/6/2016 20:01,D,,86.46,1
4/6/2016 20:01,T,76.57,0,0
4/6/2016 20:01,D,,85.23,1
4/6/2016 20:01,D,,85.36,1
4/6/2016 20:01,D,,87.38,1
4/6/2016 20:02,D,,88.88,1
4/6/2016 20:02,D,,89.98,1
4/6/2016 20:02,D,,89.14,1
4/6/2016 20:02,T,76.66,0,0
4/6/2016 20:02,D,,87.3,1
4/6/2016 20:02,D,,85.85,1
4/6/2016 20:02,D,,84.79,1
4/6/2016 20:03,D,,86.86,1
4/6/2016 20:03,D,,88.7,1
4/6/2016 20:03,D,,90.02,1
4/6/2016 20:03,T,76.66,0,0
4/6/2016 20:03,D,,89.1,1
4/6/2016 20:03,D,,87.52,1
4/6/2016 20:03,D,,86.07,1
4/6/2016 20:04,D,,84.97,1
4/6/2016 20:04,D,,86.02,1
4/6/2016 20:04,D,,88,1
4/6/2016 20:04,T,76.66,0,0
4/6/2016 20:04,D,,89.32,1
4/6/2016 20:04,D,,89.63,1
4/6/2016 20:04,D,,87.87,1
4/6/2016 20:05,D,,86.24,1
4/6/2016 20:05,D,,84.97,1
4/6/2016 20:05,D,,86.02,1
4/6/2016 20:05,T,76.66,0,0
4/6/2016 20:05,D,,87.65,1
4/6/2016 20:05,D,,89.27,1
4/6/2016 20:05,D,,90.15,1
4/6/2016 20:06,D,,88.31,1
4/6/2016 20:06,D,,86.73,1
4/6/2016 20:06,D,,85.45,1
4/6/2016 20:06,T,76.66,0,0
4/6/2016 20:06,D,,85.1,1
4/6/2016 20:06,D,,86.95,1
4/6/2016 20:06,D,,88.48,1
4/6/2016 20:07,D,,89.58,1
4/6/2016 20:07,D,,90.29,1
4/6/2016 20:07,D,,88.09,1
4/6/2016 20:07,T,76.66,0,0
4/6/2016 20:07,D,,86.51,1
4/6/2016 20:07,D,,85.1,1
4/6/2016 20:07,D,,85.8,1
4/6/2016 20:08,D,,87.43,1
4/6/2016 20:08,D,,89.1,1
4/6/2016 20:08,D,,90.15,1
4/6/2016 20:08,T,76.66,0,0
4/6/2016 20:08,D,,88.7,1
4/6/2016 20:08,D,,86.95,1
4/6/2016 20:08,D,,85.76,1
4/6/2016 20:09,D,,84.88,1
4/6/2016 20:09,D,,86.68,1
4/6/2016 20:09,D,,88.31,1
4/6/2016 20:09,T,76.66,0,0
4/6/2016 20:09,D,,89.63,1
4/6/2016 20:09,D,,89.54,1
4/6/2016 20:09,D,,87.56,1
4/6/2016 20:10,D,,86.2,1
4/6/2016 20:10,D,,84.92,1
4/6/2016 20:10,D,,86.02,1
4/6/2016 20:10,T,76.66,0,0
4/6/2016 20:10,D,,87.87,1
4/6/2016 20:10,D,,89.19,1
4/6/2016 20:10,D,,90.15,1
4/6/2016 20:11,D,,88.75,1
4/6/2016 20:11,D,,86.95,1
4/6/2016 20:11,D,,85.58,1
4/6/2016 20:11,T,76.66,0,0
4/6/2016 20:11,D,,84.79,1
4/6/2016 20:11,D,,86.68,1
4/6/2016 20:12,D,,88.4,1
4/6/2016 20:12,D,,89.63,1
4/6/2016 20:12,D,,89.85,1
4/6/2016 20:12,D,,87.74,1
4/6/2016 20:12,T,76.66,0,0
4/6/2016 20:12,D,,86.2,1
4/6/2016 20:12,D,,85.1,1
4/6/2016 20:13,D,,85.63,1
4/6/2016 20:13,D,,87.34,1
4/6/2016 20:13,D,,88.75,1
4/6/2016 20:13,D,,90.2,1
4/6/2016 20:13,T,76.66,0,0
4/6/2016 20:13,D,,88.62,1
4/6/2016 20:13,D,,86.99,1
4/6/2016 20:14,D,,85.67,1
4/6/2016 20:14,D,,84.7,1
4/6/2016 20:14,D,,86.68,1
4/6/2016 20:14,D,,88.44,1
4/6/2016 20:14,T,76.79,0,0
4/6/2016 20:14,D,,89.85,1
4/6/2016 20:14,D,,89.41,1
4/6/2016 20:15,D,,87.87,1
4/6/2016 20:15,D,,86.29,1
4/6/2016 20:15,D,,85.01,1
4/6/2016 20:15,D,,85.67,1
4/6/2016 20:15,T,76.79,0,0
4/6/2016 20:15,D,,87.65,1
4/6/2016 20:15,D,,89.19,1
4/6/2016 20:16,D,,90.42,1
4/6/2016 20:16,D,,88.48,1
4/6/2016 20:16,D,,86.86,1
4/6/2016 20:16,D,,85.32,1
4/6/2016 20:16,T,76.79,0,0
4/6/2016 20:16,D,,84.92,1
4/6/2016 20:16,D,,86.95,1
4/6/2016 20:17,D,,88.62,1
4/6/2016 20:17,D,,89.71,1
4/6/2016 20:17,D,,89.36,1
4/6/2016 20:17,D,,87.38,1
4/6/2016 20:17,T,76.79,0,0
4/6/2016 20:17,D,,86.02,1
4/6/2016 20:17,D,,84.88,1
4/6/2016 20:18,D,,86.07,1
4/6/2016 20:18,D,,87.6,1
4/6/2016 20:18,D,,88.97,1
4/6/2016 20:18,D,,90.2,1
4/6/2016 20:18,T,76.79,0,0
4/6/2016 20:18,D,,88.75,1
4/6/2016 20:18,D,,87.38,1
4/6/2016 20:19,D,,86.02,1
4/6/2016 20:19,D,,84.97,1
4/6/2016 20:19,D,,85.98,1
4/6/2016 20:19,D,,87.74,1
4/6/2016 20:19,T,76.79,0,0
4/6/2016 20:19,D,,89.36,1
4/6/2016 20:19,D,,89.93,1
4/6/2016 20:20,D,,87.65,1
4/6/2016 20:20,D,,86.07,1
4/6/2016 20:20,D,,84.92,1
4/6/2016 20:20,D,,86.24,1
4/6/2016 20:20,T,76.79,0,0
4/6/2016 20:20,D,,88.18,1
4/6/2016 20:20,D,,89.54,1
4/6/2016 20:21,D,,89.71,1
4/6/2016 20:21,D,,87.65,1
4/6/2016 20:21,D,,86.24,1
4/6/2016 20:21,D,,84.92,1
4/6/2016 20:21,T,76.79,0,0
4/6/2016 20:21,D,,86.2,1
4/6/2016 20:21,D,,87.87,1
4/6/2016 20:22,D,,89.19,1
4/6/2016 20:22,D,,90.29,1
4/6/2016 20:22,D,,88.48,1
4/6/2016 20:22,D,,86.9,1
4/6/2016 20:22,T,76.79,0,0
4/6/2016 20:22,D,,85.67,1
4/6/2016 20:22,D,,84.92,1
4/6/2016 20:23,D,,87.16,1
4/6/2016 20:23,D,,88.88,1
4/6/2016 20:23,D,,90.15,1
4/6/2016 20:23,D,,88.97,1
4/6/2016 20:23,T,76.79,0,0
4/6/2016 20:23,D,,87.21,1
4/6/2016 20:23,D,,85.98,1
4/6/2016 20:24,D,,85.1,1
4/6/2016 20:24,D,,85.67,1
4/6/2016 20:24,D,,87.96,1
4/6/2016 20:24,D,,89.41,1
4/6/2016 20:24,T,76.79,0,0
4/6/2016 20:24,D,,89.85,1
4/6/2016 20:24,D,,89.41,1
4/6/2016 20:25,D,,87.3,1
4/6/2016 20:25,D,,86.24,1
4/6/2016 20:25,D,,84.88,1
4/6/2016 20:25,D,,86.33,1
4/6/2016 20:25,T,76.84,0,0
4/6/2016 20:25,D,,87.82,1
4/6/2016 20:25,D,,89.41,1
4/6/2016 20:26,D,,89.76,1
4/6/2016 20:26,D,,87.43,1
4/6/2016 20:26,D,,85.98,1
4/6/2016 20:26,D,,84.79,1
4/6/2016 20:26,T,76.84,0,0
4/6/2016 20:26,D,,86.46,1
4/6/2016 20:26,D,,88.26,1
4/6/2016 20:27,D,,89.85,1
4/6/2016 20:27,D,,89.14,1
4/6/2016 20:27,D,,86.99,1
4/6/2016 20:27,D,,85.54,1
4/6/2016 20:27,T,76.84,0,0
4/6/2016 20:27,D,,85.1,1
4/6/2016 20:27,D,,87.3,1
4/6/2016 20:28,D,,88.84,1
4/6/2016 20:28,D,,90.02,1
4/6/2016 20:28,D,,88.88,1
4/6/2016 20:28,D,,87.38,1
4/6/2016 20:28,T,76.84,0,0
4/6/2016 20:28,D,,86.02,1
4/6/2016 20:28,D,,84.92,1
4/6/2016 20:29,D,,86.24,1
4/6/2016 20:29,D,,88.04,1
4/6/2016 20:29,D,,89.71,1
4/6/2016 20:29,D,,90.02,1
4/6/2016 20:29,T,76.84,0,0
4/6/2016 20:29,D,,88.09,1
4/6/2016 20:29,D,,86.46,1
4/6/2016 20:30,D,,85.14,1
4/6/2016 20:30,D,,85.45,1
4/6/2016 20:30,D,,87.38,1
4/6/2016 20:30,D,,88.97,1
4/6/2016 20:30,T,76.84,0,0
4/6/2016 20:30,D,,90.07,1
4/6/2016 20:30,D,,88.66,1
4/6/2016 20:31,D,,86.9,1
4/6/2016 20:31,D,,85.67,1
4/6/2016 20:31,D,,84.97,1
4/6/2016 20:31,D,,86.95,1
4/6/2016 20:31,T,76.84,0,0
4/6/2016 20:31,D,,88.31,1
4/6/2016 20:31,D,,89.8,1
4/6/2016 20:32,D,,89.63,1
4/6/2016 20:32,D,,87.65,1
4/6/2016 20:32,D,,86.11,1
4/6/2016 20:32,D,,84.88,1
4/6/2016 20:32,T,76.84,0,0
4/6/2016 20:32,D,,86.46,1
4/6/2016 20:32,D,,88.22,1
4/6/2016 20:33,D,,89.71,1
4/6/2016 20:33,D,,90.02,1
4/6/2016 20:33,D,,88,1
4/6/2016 20:33,D,,86.42,1
4/6/2016 20:33,T,76.84,0,0
4/6/2016 20:33,D,,85.01,1
4/6/2016 20:33,D,,86.11,1
4/6/2016 20:34,D,,88.04,1
4/6/2016 20:34,D,,89.32,1
4/6/2016 20:34,D,,89.93,1
4/6/2016 20:34,D,,88.09,1
4/6/2016 20:34,T,76.84,0,0
4/6/2016 20:34,D,,86.55,1
4/6/2016 20:34,D,,85.58,1
4/6/2016 20:35,D,,85.19,1
4/6/2016 20:35,D,,87.34,1
4/6/2016 20:35,D,,88.97,1
4/6/2016 20:35,D,,89.93,1
4/6/2016 20:35,T,76.97,0,0
4/6/2016 20:35,D,,89.14,1
4/6/2016 20:35,D,,87.3,1
4/6/2016 20:36,D,,85.8,1
4/6/2016 20:36,D,,84.88,1
4/6/2016 20:36,D,,86.55,1
4/6/2016 20:36,D,,88.09,1
4/6/2016 20:36,T,76.97,0,0
4/6/2016 20:36,D,,89.71,1
4/6/2016 20:36,D,,89.76,1
4/6/2016 20:37,D,,87.78,1
4/6/2016 20:37,D,,86.42,1
4/6/2016 20:37,D,,84.97,1
4/6/2016 20:37,D,,86.07,1
4/6/2016 20:37,T,76.97,0,0
4/6/2016 20:37,D,,88,1
4/6/2016 20:37,D,,89.63,1
4/6/2016 20:38,D,,89.49,1
4/6/2016 20:38,D,,87.65,1
4/6/2016 20:38,D,,86.2,1
4/6/2016 20:38,D,,85.19,1
4/6/2016 20:38,T,76.97,0,0
4/6/2016 20:38,D,,85.63,1
4/6/2016 20:38,D,,87.78,1
4/6/2016 20:39,D,,89.41,1
4/6/2016 20:39,D,,90.2,1
4/6/2016 20:39,D,,87.65,1
4/6/2016 20:39,D,,86.42,1
4/6/2016 20:39,T,76.97,0,0
4/6/2016 20:39,D,,85.1,1
4/6/2016 20:39,D,,85.36,1
4/6/2016 20:40,D,,87.43,1
4/6/2016 20:40,D,,88.88,1
4/6/2016 20:40,D,,90.07,1
4/6/2016 20:40,D,,88.7,1
4/6/2016 20:40,T,76.97,0,0
4/6/2016 20:40,D,,87.12,1
4/6/2016 20:40,D,,85.67,1
4/6/2016 20:41,D,,84.92,1
4/6/2016 20:41,D,,86.68,1
4/6/2016 20:41,D,,88.22,1
4/6/2016 20:41,D,,89.76,1
4/6/2016 20:41,T,76.97,0,0
4/6/2016 20:41,D,,89.58,1
4/6/2016 20:41,D,,87.34,1
4/6/2016 20:42,D,,86.2,1
4/6/2016 20:42,D,,84.97,1
4/6/2016 20:42,D,,86.29,1
4/6/2016 20:42,T,76.97,0,0
4/6/2016 20:42,D,,88.18,1
4/6/2016 20:42,D,,89.58,1
4/6/2016 20:42,D,,90.46,1
4/6/2016 20:43,D,,88.4,1
4/6/2016 20:43,D,,86.46,1
4/6/2016 20:43,D,,85.14,1
4/6/2016 20:43,T,76.97,0,0
4/6/2016 20:43,D,,85.32,1
4/6/2016 20:43,D,,87.34,1
4/6/2016 20:43,D,,88.97,1
4/6/2016 20:44,D,,90.07,1
4/6/2016 20:44,D,,88.75,1
4/6/2016 20:44,D,,87.3,1
4/6/2016 20:44,T,76.97,0,0
4/6/2016 20:44,D,,85.67,1
4/6/2016 20:44,D,,84.7,1
4/6/2016 20:44,D,,86.11,1
4/6/2016 20:45,D,,87.74,1
4/6/2016 20:45,D,,89.27,1
4/6/2016 20:45,D,,90.2,1
4/6/2016 20:45,T,77.01,0,0
4/6/2016 20:45,D,,88.31,1
4/6/2016 20:45,D,,86.77,1
4/6/2016 20:45,D,,85.58,1
4/6/2016 20:46,D,,84.79,1
4/6/2016 20:46,D,,86.73,1
4/6/2016 20:46,D,,88.18,1
4/6/2016 20:46,T,76.97,0,0
4/6/2016 20:46,D,,89.27,1
4/6/2016 20:46,D,,90.2,1
4/6/2016 20:46,D,,88.48,1
4/6/2016 20:47,D,,86.55,1
4/6/2016 20:47,D,,85.36,1
4/6/2016 20:47,D,,85.54,1
4/6/2016 20:47,T,77.05,0,0
4/6/2016 20:47,D,,87.12,1
4/6/2016 20:47,D,,88.4,1
4/6/2016 20:48,D,,89.54,1
4/6/2016 20:48,D,,90.07,1
4/6/2016 20:48,D,,88.84,1
4/6/2016 20:48,D,,86.99,1
4/6/2016 20:48,T,77.05,0,0
4/6/2016 20:48,D,,85.63,1
4/6/2016 20:48,D,,84.48,1
4/6/2016 20:49,D,,86.73,1
4/6/2016 20:49,D,,88.62,1
4/6/2016 20:49,D,,89.63,1
4/6/2016 20:49,D,,89.36,1
4/6/2016 20:49,T,77.05,0,0
4/6/2016 20:49,D,,87.38,1
4/6/2016 20:49,D,,85.89,1
4/6/2016 20:50,D,,84.48,1
4/6/2016 20:50,D,,86.11,1
4/6/2016 20:50,D,,87.87,1
4/6/2016 20:50,D,,89.32,1
4/6/2016 20:50,T,77.45,0,0
4/6/2016 20:50,D,,89.93,1
4/6/2016 20:50,D,,88.84,1
4/6/2016 20:51,D,,86.77,1
4/6/2016 20:51,D,,85.58,1
4/6/2016 20:51,D,,84.44,1
4/6/2016 20:51,D,,86.42,1
4/6/2016 20:51,T,77.45,0,0
4/6/2016 20:51,D,,87.87,1
4/6/2016 20:51,D,,89.54,1
4/6/2016 20:52,D,,89.76,1
4/6/2016 20:52,D,,87.78,1
4/6/2016 20:52,D,,85.8,1
4/6/2016 20:52,D,,84.7,1
4/6/2016 20:52,T,77.45,0,0
